RB,,lig,,jug,,pn,,
510,0.306035161,510,0.007792837452,510,0.008095599711,510,0.008870100603,
509,0.3009204566,509,0.007864316925,509,0.008242416196,509,0.008881646208,
508,0.2944087684,508,0.00794930663,508,0.008498106152,508,0.008956661448,
507,0.286539495,507,0.007946775295,507,0.008474771865,507,0.008950954303,
506,0.2774879336,506,0.007967260666,506,0.008648096584,506,0.008879004046,
505,0.2674232721,505,0.008005755953,505,0.008745257743,505,0.008909573779,
504,0.2566587925,504,0.008076268248,504,0.008915070444,504,0.009010572918,
503,0.2452721894,503,0.008061737753,503,0.009054869413,503,0.009015911259,
502,0.2334534973,502,0.008107362315,502,0.009262828156,502,0.008984250948,
501,0.2215999067,501,0.008099318482,501,0.009443557821,501,0.008978859521,
500,0.2097666264,500,0.008166311309,500,0.009604486637,500,0.009002326988,
499,0.1981760114,499,0.008193902671,499,0.009803866036,499,0.009047336876,
498,0.1870252937,498,0.008262598887,498,0.01006627921,498,0.009108977392,
497,0.1761946529,497,0.008231943473,497,0.01027525216,497,0.009069512598,
496,0.1659427434,496,0.008294788189,496,0.01042344514,496,0.00909385737,
495,0.1563598663,495,0.008340489119,495,0.01073361933,495,0.009177502245,
494,0.1474254876,494,0.008464055136,494,0.0110026747,494,0.009197966196,
493,0.1390804946,493,0.008466324769,493,0.01124689914,493,0.009205606766,
492,0.1313993037,492,0.00850705523,492,0.01145168394,492,0.009184084833,
491,0.1244234964,491,0.008537123911,491,0.01176456269,491,0.009257882833,
490,0.1181447282,490,0.008648017421,490,0.01205299422,490,0.009225914255,
489,0.1123477221,489,0.008676853962,489,0.01228918135,489,0.009283375926,
488,0.1072432697,488,0.008769848384,488,0.01262944564,488,0.009350657463,
487,0.1025383696,487,0.008766308427,487,0.01289157197,487,0.009308737703,
486,0.09842772782,486,0.008852927946,486,0.01319017261,486,0.009299481288,
485,0.09473396093,485,0.008955921978,485,0.01356439386,485,0.009409008548,
484,0.09138835222,484,0.009064384736,484,0.01386308298,484,0.009420701303,
483,0.08835730702,483,0.009112494066,483,0.01416366268,483,0.009411495179,
482,0.08559153229,482,0.009136893786,482,0.01438714098,482,0.009450012818,
481,0.08312367648,481,0.009301702492,481,0.01480580866,481,0.009531555697,
480,0.08078370988,480,0.009312571958,480,0.0150529854,480,0.009483242407,
479,0.07859890163,479,0.009388032369,479,0.01544324588,479,0.009619254619,
478,0.07645731419,478,0.009493454359,478,0.01576250419,478,0.009578552097,
477,0.07438340783,477,0.009598215111,477,0.01610789262,477,0.009691273794,
476,0.07228621095,476,0.009672956541,476,0.01648119465,476,0.009729101323,
475,0.0701527819,475,0.009786523879,475,0.01683256403,475,0.009798596613,
474,0.06806233525,474,0.00987109635,474,0.01723711379,474,0.009913785383,
473,0.06585198641,473,0.009944904596,473,0.0175637044,473,0.009955976158,
472,0.06372932345,472,0.01007904857,472,0.01802300476,472,0.01009314321,
471,0.06153752282,471,0.01015662961,471,0.01840905845,471,0.01024347357,
470,0.05929396302,470,0.01021946128,470,0.01879618503,470,0.01038250793,
469,0.05716919899,469,0.01032251492,469,0.01922708191,469,0.01049273368,
468,0.05492312461,468,0.01043460798,468,0.01968140155,468,0.01075906586,
467,0.05292776227,467,0.01051442698,467,0.02005811594,467,0.01100493129,
466,0.05088107288,466,0.01067686733,466,0.02055187151,466,0.01125784405,
465,0.0490295589,465,0.01077026408,465,0.02100456506,465,0.01156720612,
464,0.04722385481,464,0.01090872381,464,0.02145536616,464,0.01194245182,
463,0.04547503591,463,0.01091886405,463,0.02186683193,463,0.01223012246,
462,0.04396340251,462,0.01111103967,462,0.02235569991,462,0.01276252884,
461,0.04253020883,461,0.01116994675,461,0.02270552889,461,0.01332631055,
460,0.04125037789,460,0.01131305099,460,0.02324430458,460,0.01390969474,
459,0.04004521295,459,0.01142558549,459,0.02367050946,459,0.01458077691,
458,0.03901450709,458,0.01161583234,458,0.02409880236,458,0.01532030664,
457,0.03805682063,457,0.01172376517,457,0.02448095754,457,0.0161689315,
456,0.03715817258,456,0.01183919888,456,0.02487161942,456,0.01707142033,
455,0.03647687286,455,0.01203157008,455,0.0251976382,455,0.01807948388,
454,0.03581021726,454,0.01212576404,454,0.02563241124,454,0.01917829923,
453,0.03519494087,453,0.0121885892,453,0.02593526058,453,0.02032617666,
452,0.03470686451,452,0.012439874,452,0.02629409172,452,0.02165068313,
451,0.03424311057,451,0.01252952032,451,0.02661611699,451,0.02295446023,
450,0.03381270543,450,0.01269730181,450,0.02693554573,450,0.02445118874,
449,0.03351765126,449,0.01283392496,449,0.02723464742,449,0.02597260661,
448,0.033224307,448,0.0130069172,448,0.02750279009,448,0.02759902179,
447,0.03290547431,447,0.01312373392,447,0.02778906561,447,0.02926101349,
446,0.03273338452,446,0.01331128273,446,0.02812059782,446,0.03104414977,
445,0.03257395327,445,0.01355026569,445,0.02844221145,445,0.03282726556,
444,0.03222247213,444,0.01358650811,444,0.02862491086,444,0.03453019261,
443,0.03210104257,443,0.0137825124,443,0.02895771898,443,0.03648875281,
442,0.0319484435,442,0.01402159501,442,0.02920084633,442,0.03841616958,
441,0.03179007769,441,0.01416149642,441,0.02951650321,441,0.04036686569,
440,0.03168597817,440,0.01433132775,440,0.02986180596,440,0.04227231443,
439,0.03147418424,439,0.01449348964,439,0.03012131155,439,0.04413847998,
438,0.0313442871,438,0.01465903223,438,0.03031318448,438,0.04600164667,
437,0.03114525601,437,0.01484038774,437,0.03061117791,437,0.04789422825,
436,0.03105835803,436,0.01504717022,436,0.03085440025,436,0.04975712672,
435,0.03095232137,435,0.01529290155,435,0.03114639595,435,0.05170726404,
434,0.0307185743,434,0.0154309338,434,0.03137378022,434,0.05345690623,
433,0.03058940172,433,0.01567793079,433,0.03161361814,433,0.05532325804,
432,0.03048059344,432,0.01587563381,432,0.03180481121,432,0.05712354928,
431,0.03030779958,431,0.01613889448,431,0.03200444952,431,0.05885778368,
430,0.03017988615,430,0.01624809206,430,0.03217596933,430,0.06069079787,
429,0.03003500588,429,0.01655936241,429,0.03229580075,429,0.062533319,
428,0.02976232767,428,0.01673460007,428,0.0323365964,428,0.06419827789,
427,0.02957261167,427,0.01693275757,427,0.03244403005,427,0.066077739,
426,0.0293902345,426,0.01720180549,426,0.03253768012,426,0.06794771552,
425,0.02916042693,425,0.01746732555,425,0.03257046267,425,0.0698152706,
424,0.0288991984,424,0.01762670092,424,0.0324431099,424,0.07164200395,
423,0.02859809063,423,0.01787562296,423,0.03244765848,423,0.0736149922,
422,0.02835750952,422,0.0181818828,422,0.03249493986,422,0.07552163303,
421,0.02816890366,421,0.01846021228,421,0.03246411309,421,0.07752672583,
420,0.027859414,420,0.01873774827,420,0.0323844254,420,0.07946097851,
419,0.02749084868,419,0.01898046583,419,0.03227990493,419,0.08135895431,
418,0.02727938071,418,0.01931965537,418,0.03232242912,418,0.08338014036,
417,0.0268893037,417,0.01952779666,417,0.03214076161,417,0.08520161361,
416,0.02654646523,416,0.01982397959,416,0.03212041408,416,0.08698695153,
415,0.02621659823,415,0.02005562186,415,0.03201183677,415,0.08868665993,
414,0.02588450909,414,0.02044370398,414,0.03197583556,414,0.09033703804,
413,0.02546902932,413,0.02071393095,413,0.03186545148,413,0.09178408235,
412,0.02522600442,412,0.02104860917,412,0.03183971345,412,0.09327636659,
411,0.02489149198,411,0.0213416703,411,0.03171560913,411,0.09455695003,
410,0.02455397882,410,0.0216983296,410,0.03163544461,410,0.095692873,
409,0.02421951853,409,0.02193105593,409,0.0314601846,409,0.09663699567,
408,0.02396666072,408,0.02228416689,408,0.03131131828,408,0.09754707664,
407,0.02370648645,407,0.0226816088,407,0.03125846013,407,0.09845292568,
406,0.02345682308,406,0.02305662259,406,0.03102324158,406,0.09910140187,
405,0.02322729118,405,0.02344531938,405,0.03081074171,405,0.09978996217,
404,0.02286653779,404,0.02387598902,404,0.03054626845,404,0.1002100632,
403,0.02261394821,403,0.02418306097,403,0.03036245517,403,0.1006982252,
402,0.02237573266,402,0.02460358664,402,0.03007919714,402,0.1011435837,
401,0.02211792581,401,0.02495630085,401,0.02976889908,401,0.1014954597,
400,0.02202818356,400,0.02548602037,400,0.02948627621,400,0.1019528285,
399,0.02176821604,399,0.02581225522,399,0.02917991579,399,0.102165401,
398,0.02158772573,398,0.02641167678,398,0.02897249535,398,0.1025160477,
397,0.02157265507,397,0.02692684159,397,0.0286567919,397,0.1029035226,
396,0.0213476792,396,0.02734217793,396,0.02831736207,396,0.1030686721,
395,0.02123683877,395,0.02775437757,395,0.0279836636,395,0.1033042818,
394,0.02109874226,394,0.02824627608,394,0.02763115987,394,0.103455916,
393,0.02105474845,393,0.02873015776,393,0.02738239989,393,0.1036664993,
392,0.02107700333,392,0.02931351773,392,0.02703619562,392,0.1038743556,
391,0.02103972249,391,0.02989638597,391,0.02677615918,391,0.104031086,
390,0.02114135399,390,0.0304454118,390,0.02649580687,390,0.1041646525,
389,0.02126296237,389,0.03110031784,389,0.02641365677,389,0.1043985859,
388,0.02121618018,388,0.03151587769,388,0.02586093731,388,0.1044620275,
387,0.02156873606,387,0.03226869926,387,0.02581648529,387,0.104657419,
386,0.02167144418,386,0.03286191449,386,0.02546988055,386,0.1047373042,
385,0.02188901976,385,0.03357883915,385,0.02521324717,385,0.1050184891,
384,0.02208829112,384,0.03415814042,384,0.02476316318,384,0.1051734984,
383,0.0223577451,383,0.03478204459,383,0.02448000014,383,0.1055595204,
382,0.0228086412,382,0.0355624631,382,0.02426821366,382,0.1060470343,
381,0.02324575186,381,0.03643585369,381,0.02404979803,381,0.1065397561,
380,0.02367901243,380,0.03711060435,380,0.02366999164,380,0.1072070226,
379,0.02416516282,379,0.03782583028,379,0.02336284332,379,0.1078253761,
378,0.02468410879,378,0.03868414834,378,0.02308386564,378,0.1087266058,
377,0.02532705665,377,0.03942867368,377,0.02283142321,377,0.1095656529,
376,0.02586588264,376,0.04038780183,376,0.02253089286,376,0.1105620563,
375,0.02659564093,375,0.04117003083,375,0.02228986099,375,0.1116316766,
374,0.02739100344,374,0.04207392037,374,0.02194137499,374,0.112800993,
373,0.02829337865,373,0.04299178347,373,0.02176767029,373,0.1139643416,
372,0.02915832214,372,0.04388796166,372,0.02150413208,372,0.1150011942,
371,0.03024138138,371,0.04481515288,371,0.02133821696,371,0.1162452549,
370,0.03133215755,370,0.04574519023,370,0.02100481093,370,0.1173379049,
369,0.03238200024,369,0.04675972462,369,0.02084875479,369,0.1183752343,
368,0.03361335024,368,0.04771731421,368,0.02071327902,368,0.1191614494,
367,0.03497491777,367,0.04882277921,367,0.0205590371,367,0.1198146343,
366,0.03642197698,366,0.04995842651,366,0.02055301145,366,0.1203327626,
365,0.03774946928,365,0.05087665096,365,0.02031277679,365,0.1203335822,
364,0.03914224356,364,0.05199693888,364,0.02019569278,364,0.1199476197,
363,0.04061083868,363,0.05299739167,363,0.02004513144,363,0.1191723794,
362,0.04186341166,362,0.05413023755,362,0.01995007135,362,0.1179208308,
361,0.04318001866,361,0.05517638847,361,0.01992394403,361,0.1163365096,
360,0.04442673177,360,0.05622977763,360,0.01970811002,360,0.114286691,
359,0.04546517506,359,0.05740521848,359,0.01962254755,359,0.1120473742,
358,0.04653728381,358,0.05845616013,358,0.01964172348,358,0.1094281524,
357,0.0473078154,357,0.05968513712,357,0.01939506084,357,0.1067131087,
356,0.04791747034,356,0.06089818478,356,0.01950722001,356,0.1038478166,
355,0.0484238416,355,0.06193397939,355,0.01942808554,355,0.1008305401,
354,0.0486548394,354,0.06325168908,354,0.01932663843,354,0.09802702814,
353,0.04876074195,353,0.0644871816,353,0.01933600381,353,0.0953771919,
352,0.04860590771,352,0.06570325792,352,0.01918920316,352,0.09261140227,
351,0.04855322093,351,0.06699323654,351,0.01918021962,351,0.09011259675,
350,0.04827373102,350,0.06817319989,350,0.01927484199,350,0.08763185889,
349,0.04947123304,349,0.06993938237,349,0.01977450773,349,0.08615780622,
348,0.05036083981,348,0.07215955853,348,0.01815483719,348,0.0827178061,
347,0.04969747737,347,0.07262412459,347,0.01984627917,347,0.081057854,
346,0.0496609658,346,0.07454872131,346,0.01946062595,346,0.07843718678,
345,0.04996522143,345,0.07595136017,345,0.01896978542,345,0.07629772276,
344,0.04969425499,344,0.07725310326,344,0.01983324625,344,0.07371522486,
343,0.05044357851,343,0.07896474004,343,0.01918203384,343,0.0715860799,
342,0.0505072251,342,0.08041702956,342,0.01881521568,342,0.06897199154,
341,0.05113096908,341,0.08174590021,341,0.01916850545,341,0.06664772332,
340,0.05174911022,340,0.08341752738,340,0.01898684911,340,0.06455682963,
339,0.05299935117,339,0.08514070511,339,0.01897435449,339,0.06275252998,
338,0.05425296724,338,0.08700058609,338,0.01916574687,338,0.06074402854,
337,0.05547982827,337,0.08817301691,337,0.01897405833,337,0.05893361941,
336,0.05733919516,336,0.09049830586,336,0.01890088804,336,0.05759014562,
335,0.05964552239,335,0.09205684811,335,0.01946449652,335,0.05656373501,
334,0.06218270212,334,0.09400710464,334,0.01905359514,334,0.05565134063,
333,0.06484411657,333,0.09563263506,333,0.01943501644,333,0.05518309027,
332,0.06795740873,332,0.09752769768,332,0.01911418512,332,0.05500905588,
331,0.07112238556,331,0.09920831025,331,0.01896164566,331,0.05493998528,
330,0.07483168691,330,0.1011269838,330,0.01910991035,330,0.05590349808,
329,0.07907981426,329,0.1029950976,329,0.01928176917,329,0.0566496104,
328,0.08334764093,328,0.104616113,328,0.01907366514,328,0.05798286572,
327,0.08784148842,327,0.1067842096,327,0.01911437325,327,0.05904380605,
326,0.09230576456,326,0.1081668064,326,0.01878258772,326,0.06059942022,
325,0.09722553939,325,0.109936893,325,0.01879694127,325,0.0619963184,
324,0.1023637205,324,0.1117333099,324,0.01854935475,324,0.0636626631,
323,0.1071733907,323,0.1136235371,323,0.01882256754,323,0.06486049294,
322,0.1126770228,322,0.1156648397,322,0.01867969707,322,0.06592929363,
321,0.1173630357,321,0.1178091839,321,0.01869956031,321,0.06679683924,
320,0.1221931651,320,0.1197043359,320,0.01873353124,320,0.06732270122,
319,0.1260601133,319,0.1218839139,319,0.01879861765,319,0.06715252995,
318,0.1292284876,318,0.123244755,318,0.01832683012,318,0.06653791666,
317,0.1322553456,317,0.1253372878,317,0.01852252893,317,0.06599964947,
316,0.1342391074,316,0.1269477159,316,0.01858779974,316,0.06499233842,
315,0.1358503103,315,0.1293045431,315,0.01859898493,315,0.06402554363,
314,0.1363290101,314,0.1309588552,314,0.0184680447,314,0.0632237196,
313,0.1364275664,313,0.1333631426,313,0.01878675073,313,0.06274430454,
312,0.1352221519,312,0.1348875612,312,0.01836371608,312,0.06146618351,
311,0.1340992451,311,0.1372616887,311,0.01828546636,311,0.06098968908,
310,0.1325161457,310,0.1389990151,310,0.01859755255,310,0.06036272645,
309,0.1307245195,309,0.1410421282,309,0.01841551252,309,0.05969259143,
308,0.1289757788,308,0.1433804035,308,0.01858161204,308,0.05877630413,
307,0.1275312603,307,0.1460203379,307,0.01865616068,307,0.05828146264,
306,0.1261674613,306,0.148284629,306,0.01883586869,306,0.05729884654,
305,0.1242888272,305,0.1508692205,305,0.01882792078,305,0.05649521202,
304,0.1229120791,304,0.1529954076,304,0.01904110052,304,0.05549650267,
303,0.1213223115,303,0.1557330042,303,0.0189122986,303,0.05395644903,
302,0.1202796325,302,0.1587619185,302,0.01916712523,302,0.05283502117,
301,0.1193389595,301,0.1623791605,301,0.01938526332,301,0.05184640363,
300,0.1181201339,300,0.1656935215,300,0.0192970857,300,0.05033278838,
299,0.117340751,299,0.1695279777,299,0.01986668259,299,0.04983649403,
298,0.1168322787,298,0.1739160717,298,0.0206828434,298,0.04903674871,
297,0.1158427596,297,0.1777884662,297,0.02041982673,297,0.04787541181,
296,0.1161045432,296,0.1834837049,296,0.02118837275,296,0.04754977301,
295,0.1158821359,295,0.1883681864,295,0.02161348984,295,0.04658237845,
294,0.1160694063,294,0.1945146918,294,0.02205223031,294,0.04611504823,
293,0.1167168394,293,0.2007725835,293,0.02245406806,293,0.0458397679,
292,0.1179763302,292,0.2077534646,292,0.02331935801,292,0.045641087,
291,0.1192760319,291,0.2136839628,291,0.02356902324,291,0.04521133378,
290,0.1215676293,290,0.2207373679,290,0.02472932078,290,0.04517844692,
289,0.1238434166,289,0.2265561521,289,0.0250824932,289,0.04503243789,
288,0.1268307269,288,0.2322212607,288,0.02590569481,288,0.04436247796,
287,0.1306060255,287,0.2367635667,287,0.02662074007,287,0.04425930604,
286,0.135035485,286,0.2412619442,286,0.02771056071,286,0.04455064982,
285,0.1397110075,285,0.2444001287,285,0.02858747356,285,0.04442644492,
284,0.1451926976,284,0.2473107427,284,0.02981705591,284,0.04470748454,
283,0.1514684558,283,0.2492746264,283,0.03133207187,283,0.04471061379,
282,0.158155784,282,0.2511592209,282,0.03282690421,282,0.04495712742,
281,0.1649402976,281,0.2518717349,281,0.03420538455,281,0.04451715201,
280,0.1728746742,280,0.252769649,280,0.03629925847,280,0.04510078207,
279,0.1818027496,279,0.2531193197,279,0.03898335621,279,0.04552019387,
278,0.1910770386,278,0.252923578,278,0.041533757,278,0.04599143192,
277,0.2013648301,277,0.2519452572,277,0.04486371577,277,0.04599894211,
276,0.2127072215,276,0.2510007024,276,0.04860524461,276,0.04673234001,
275,0.2251792252,275,0.2498975843,275,0.0529368557,275,0.04685908183,
274,0.2381551117,274,0.2487957031,274,0.05755795911,274,0.04773748294,
273,0.2519915998,273,0.2474058568,273,0.06219817325,273,0.0476013571,
272,0.2665036917,272,0.246055305,272,0.06760293245,272,0.0484524928,
271,0.2816459835,271,0.2452233732,271,0.07347881794,271,0.0497363992,
270,0.2964824736,270,0.2444828898,270,0.0789546445,270,0.05119943619,
269,0.3098209798,269,0.2443074733,269,0.08453958482,269,0.05268141627,
268,0.3216237724,268,0.2440244406,268,0.09036738425,268,0.05554289371,
267,0.3316026628,267,0.2450876683,267,0.09626039863,267,0.05895799026,
266,0.3390263617,266,0.2462363988,266,0.1018362418,266,0.06388451904,
265,0.3439820409,265,0.24798958,265,0.1073730886,265,0.07035819441,
264,0.3470278382,264,0.2498073429,264,0.1124817505,264,0.07945227623,
263,0.3487456441,263,0.2522241175,263,0.1178172305,263,0.09233893454,
262,0.349920094,262,0.2552216053,262,0.1230950877,262,0.1099168584,
261,0.3504333794,261,0.2587967813,261,0.1283730865,261,0.1327878684,
260,0.3502252996,260,0.2627077699,260,0.1332102269,260,0.160467118,
259,0.3498567045,259,0.2672523558,259,0.1378772706,259,0.1938897669,
258,0.3493122458,258,0.2721619904,258,0.1424294412,258,0.2293134928,
257,0.3484381139,257,0.2777045965,257,0.1465950906,257,0.2606002092,
256,0.3476529717,256,0.2834001482,256,0.1506153196,256,0.2776163816,
255,0.3470417261,255,0.2897645533,255,0.154169783,255,0.2811054587,
254,0.3472342491,254,0.2965066135,254,0.157332167,254,0.2784261107,
253,0.3482253551,253,0.3038529754,253,0.1598165035,253,0.2778860629,
252,0.3508508801,252,0.3120602965,252,0.1619766653,252,0.2796216905,
251,0.3549483418,251,0.3209789097,251,0.1636724621,251,0.2841653526,
250,0.3597790599,250,0.3304902315,250,0.1645862162,250,0.2889177501,
249,0.3660441339,249,0.3412207663,249,0.1649502069,249,0.2931188047,
248,0.3727716804,248,0.3525414765,248,0.1646098495,248,0.2917375565,
247,0.3800872862,247,0.3646456003,247,0.1638443768,247,0.285371393,
246,0.3877061307,246,0.3780526817,246,0.1624960303,246,0.2748585343,
245,0.3958941996,245,0.3920032084,245,0.1607839763,245,0.2626846731,
244,0.4045211673,244,0.4063795507,244,0.1583394706,244,0.2508534789,
243,0.4136893153,243,0.4212072194,243,0.1560301036,243,0.2407857031,
242,0.4231657982,242,0.4366176724,242,0.1533284783,242,0.2326508611,
241,0.4322683215,241,0.4520933032,241,0.150510028,241,0.2260567993,
240,0.4409378767,240,0.4673982859,240,0.1474108696,240,0.2195073217,
239,0.4495650828,239,0.482603997,239,0.1439997107,239,0.2136561424,
238,0.4575744271,238,0.498699218,238,0.1414218247,238,0.2078620195,
237,0.4657610655,237,0.5145843625,237,0.13890481,237,0.2029925287,
236,0.4745481014,236,0.530739367,236,0.1374086142,236,0.1997501254,
235,0.4850005209,235,0.5480037332,235,0.1370863616,235,0.1992931366,
234,0.4972929955,234,0.5663968921,234,0.1380402595,234,0.2019390315,
233,0.5112974048,233,0.5853561163,233,0.140346691,233,0.2069688141,
232,0.5271438956,232,0.6051211953,232,0.1439701319,232,0.2149448842,
231,0.5447497368,231,0.6256055832,231,0.1485769749,231,0.2240950018,
230,0.5626713634,230,0.6457169652,230,0.1538390666,230,0.233924076,
229,0.5799682736,229,0.665361464,229,0.158958137,229,0.2428497523,
228,0.5969492197,228,0.6843228936,228,0.1643681228,228,0.2518056333,
227,0.6138321161,227,0.703956306,227,0.1704260558,227,0.260520488,
226,0.6296865344,226,0.7229818702,226,0.1767481863,226,0.2691011131,
225,0.644985795,225,0.7423410416,225,0.1833965778,225,0.2770454586,
224,0.6596400142,224,0.7619677186,224,0.1902376264,224,0.2851506174,
223,0.6724256277,223,0.7817470431,223,0.1968275309,223,0.2920137346,
222,0.6843433976,222,0.801844418,222,0.2031867653,222,0.2991646826,
221,0.6950585842,221,0.8231577873,221,0.2101713866,221,0.30565539,
220,0.703998208,220,0.8449089527,220,0.2173793465,220,0.3125421703,
219,0.7121665478,219,0.8691835999,219,0.2263646871,219,0.3190885484,
218,0.7192589045,218,0.8948892355,218,0.2374773622,218,0.3255179226,
217,0.7257212996,217,0.9235889912,217,0.2518775761,217,0.3319149911,
216,0.7322249413,216,0.9552735686,216,0.2708940804,216,0.3384810686,
215,0.7387818694,215,0.9901892543,215,0.294437319,215,0.3458682597,
214,0.745079875,214,1.027885795,214,0.3218693435,214,0.3545506597,
213,0.7498846054,213,1.068515658,213,0.3496147394,213,0.3655241132,
212,0.7521048784,212,1.110729098,212,0.3734510839,212,0.3787588775,
211,0.7510278225,211,1.154625535,211,0.3904061615,211,0.3962656856,
210,0.7462567687,210,1.198356986,210,0.3993356228,210,0.4173843861,
209,0.7379119396,209,1.240775704,209,0.4015288353,209,0.443143934,
208,0.7262344956,208,1.280807018,208,0.3981583714,208,0.4721938372,
207,0.7125946283,207,1.316475868,207,0.3910644054,207,0.5052482486,
206,0.6961905956,206,1.346772909,206,0.3802205026,206,0.5390216112,
205,0.6785122156,205,1.370802999,205,0.3664910197,205,0.5723694563,
204,0.6602799892,204,1.38791275,204,0.3515737057,204,0.6006405354,
203,0.6419252753,203,1.398408651,203,0.335711807,203,0.6224273443,
202,0.6244598627,202,1.400667071,202,0.3206157088,202,0.6370155811,
201,0.6085627675,201,1.395610094,201,0.3067740202,201,0.6492213607,
200,0.5947096944,200,1.384533405,200,0.2948657572,200,0.6603417397,

